airline,source,destination,total_stops,route_interaction,month,day,duration_to_minutes,dep_sin,dep_cos,arrival_sin,arrival_cos,duration_times_stops,price
Air Asia,Kolkata,Banglore,0,Kolkata_Banglore,5,4,150,-0.8767267557075079,0.48098876891938736,-0.40274668985873824,0.9153114791194467,0.0,5989
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,3,615,0.7518398074789774,-0.6593458151000688,-0.9659258262890682,0.25881904510252113,0.0,11789
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,5,3,1615,0.5735764363510464,-0.8191520442889916,0.0,1.0,0.0,13029
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,3,320,-0.9713420698132613,-0.23768589232617343,-0.40274668985873824,0.9153114791194467,0.0,6493
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,6,3,155,0.9396926207859083,0.3420201433256688,0.9469301294951057,-0.3214394653031616,0.0,4804
Multiple carriers,Delhi,Cochin,2,Delhi_Cochin,3,6,465,-0.9990482215818578,-0.04361938736533613,0.0,1.0,0.0,24528
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,0,1425,-0.9469301294951057,0.3214394653031615,0.0,1.0,0.0,10262
Air India,Kolkata,Banglore,1,Kolkata_Banglore,3,6,745,-0.7933533402912352,0.6087614290087205,0.0,1.0,0.0,12173
Air Asia,Kolkata,Banglore,0,Kolkata_Banglore,4,0,150,-0.8767267557075079,0.48098876891938736,-0.40274668985873824,0.9153114791194467,0.0,4409
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,3,655,-0.9914448613738104,-0.13052619222005163,0.0,1.0,0.0,12373
Air Asia,Kolkata,Banglore,1,Kolkata_Banglore,5,4,710,0.9153114791194472,-0.40274668985873713,-0.9320078692827986,0.36243803828370147,0.0,5192
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,3,860,0.9600498543859287,0.27982901403099203,-0.9469301294951057,0.3214394653031615,0.0,7575
Air India,Kolkata,Banglore,2,Kolkata_Banglore,5,1,1415,0.819152044288992,-0.5735764363510458,0.0,1.0,0.0,11222
IndiGo,Banglore,Delhi,0,Banglore_Delhi,6,5,180,-0.6593458151000687,0.7518398074789775,0.0,1.0,0.0,3943
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,6,740,0.8064446042674828,-0.5913096483635821,-0.7518398074789778,0.6593458151000684,0.0,14781
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,2,615,0.7071067811865476,-0.7071067811865475,-0.9469301294951057,0.3214394653031615,0.0,15373
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,0,780,1.0,6.123233995736766e-17,-0.9659258262890682,0.25881904510252113,0.0,11264
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,3,1215,0.8064446042674828,-0.5913096483635821,0.0,1.0,0.0,13731
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,6,3,155,0.5913096483635826,-0.8064446042674824,-0.04361938736533627,-0.9990482215818578,0.0,4804
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,2,480,-0.25881904510252035,-0.9659258262890684,-0.7071067811865477,0.7071067811865474,0.0,7408
Air India,Banglore,Delhi,0,Banglore_Delhi,6,5,165,-0.9659258262890683,-0.25881904510252063,-0.8968727415326885,0.442288690219001,0.0,7171
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,2,520,-0.8968727415326885,0.442288690219001,0.0,1.0,0.0,10262
SpiceJet,Chennai,Kolkata,0,Chennai_Kolkata,6,0,135,0.819152044288992,-0.5735764363510458,0.36243803828370175,-0.9320078692827984,0.0,3543
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,3,830,0.08715574274765864,-0.9961946980917455,0.0,1.0,0.0,6795
Air India,Delhi,Cochin,2,Delhi_Cochin,5,1,1795,-0.34202014332566866,-0.9396926207859084,0.0,1.0,0.0,13276
Air India,Delhi,Cochin,2,Delhi_Cochin,6,3,1275,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,10441
Air India,Kolkata,Banglore,0,Kolkata_Banglore,3,0,155,-0.7518398074789778,0.6593458151000684,-0.17364817766693127,0.9848077530122079,0.0,4435
Jet Airways,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,4,90,-0.9153114791194472,0.402746689858737,-0.6915130557822692,0.7223639620597557,0.0,3210
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,5,375,-0.25881904510252035,-0.9659258262890684,-0.9469301294951057,0.3214394653031615,0.0,16108
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,3,960,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,10844
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,0,375,-0.25881904510252035,-0.9659258262890684,-0.9469301294951057,0.3214394653031615,0.0,14848
Air India,Banglore,Delhi,0,Banglore_Delhi,3,6,165,0.9990482215818578,-0.04361938736533589,0.7223639620597556,-0.6915130557822693,0.0,3758
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,5,0,505,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,15318
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,4,1010,-0.9238795325112868,-0.3826834323650895,0.0,1.0,0.0,9663
Air India,Kolkata,Banglore,2,Kolkata_Banglore,5,5,1610,0.819152044288992,-0.5735764363510458,0.0,1.0,0.0,11222
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,5,825,1.0,6.123233995736766e-17,-0.8968727415326885,0.442288690219001,0.0,13941
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,6,5,175,-0.7518398074789773,-0.6593458151000691,-0.9990482215818578,0.043619387365335764,0.0,7229
Air India,Delhi,Cochin,1,Delhi_Cochin,6,5,320,-0.9961946980917455,-0.08715574274765825,-0.2588190451025207,0.9659258262890683,0.0,7384
Air India,Delhi,Cochin,1,Delhi_Cochin,5,0,1455,-0.9659258262890682,0.25881904510252113,0.0,1.0,0.0,8372
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,4,5,165,1.0,6.123233995736766e-17,0.7518398074789774,-0.6593458151000688,0.0,4544
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,6,1025,-0.9238795325112866,0.38268343236509,0.0,1.0,0.0,10368
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,2,575,0.5913096483635826,-0.8064446042674824,-0.953716950748227,0.3007057995042726,0.0,11467
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,5,1590,0.9659258262890683,-0.25881904510252085,0.0,1.0,0.0,11087
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,5,575,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,13611
IndiGo,Banglore,Delhi,0,Banglore_Delhi,3,5,175,-0.6427876096865396,0.7660444431189778,0.0,1.0,0.0,4777
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,0,735,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,9663
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,2,455,-0.6915130557822693,-0.7223639620597556,-0.38268343236508956,0.9238795325112868,0.0,6513
IndiGo,Delhi,Cochin,1,Delhi_Cochin,5,2,975,0.6593458151000686,-0.7518398074789776,0.0,1.0,0.0,7503
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,3,1655,0.9914448613738105,-0.13052619222005138,0.0,1.0,0.0,8586
Air India,Delhi,Cochin,1,Delhi_Cochin,5,1,375,-0.25881904510252035,-0.9659258262890684,-0.9469301294951057,0.3214394653031615,0.0,8372
Air India,Delhi,Cochin,2,Delhi_Cochin,6,2,500,0.2798290140309923,-0.9600498543859286,-0.9469301294951057,0.3214394653031615,0.0,11753
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,6,940,0.984807753012208,-0.1736481776669303,-0.4226182617407,0.9063077870366497,0.0,11600
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,3,6,900,0.8064446042674828,-0.5913096483635821,-0.15212338618991633,0.9883615104677608,0.0,10031
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,5,2,90,1.2246467991473532e-16,-1.0,-0.3826834323650892,-0.923879532511287,0.0,2754
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,1,1730,0.5913096483635826,-0.8064446042674824,0.0,1.0,0.0,9314
SpiceJet,Chennai,Kolkata,0,Chennai_Kolkata,5,4,135,0.819152044288992,-0.5735764363510458,0.36243803828370175,-0.9320078692827984,0.0,3597
IndiGo,Banglore,Delhi,1,Banglore_Delhi,3,4,260,-0.8968727415326883,-0.44228869021900136,-0.7798844830928816,0.6259234721840593,0.0,5607
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,3,740,0.8064446042674828,-0.5913096483635821,-0.7518398074789778,0.6593458151000684,0.0,10844
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,5,1615,0.5735764363510464,-0.8191520442889916,0.0,1.0,0.0,13014
GoAir,Banglore,Delhi,0,Banglore_Delhi,4,2,170,0.08715574274765864,-0.9961946980917455,-0.6087614290087207,-0.7933533402912352,0.0,3898
IndiGo,Banglore,Delhi,0,Banglore_Delhi,5,0,170,0.8660254037844386,0.5000000000000001,0.9762960071199334,-0.2164396139381028,0.0,3943
Air India,Kolkata,Banglore,2,Kolkata_Banglore,6,2,445,0.9990482215818578,0.04361938736533623,-0.3214394653031611,-0.9469301294951058,0.0,7662
Air India,Delhi,Cochin,2,Delhi_Cochin,5,1,1470,-0.9807852804032304,0.1950903220161283,0.0,1.0,0.0,12257
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,6,660,0.49999999999999994,-0.8660254037844387,-0.7071067811865477,0.7071067811865474,0.0,7408
Jet Airways,Mumbai,Hyderabad,0,Mumbai_Hyderabad,4,2,90,0.4226182617406995,-0.9063077870366499,0.04361938736533607,-0.9990482215818578,0.0,3205
Air India,Kolkata,Banglore,2,Kolkata_Banglore,3,6,1210,0.6259234721840592,-0.7798844830928816,0.0,1.0,0.0,11774
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,4,0,740,0.8064446042674828,-0.5913096483635821,-0.7518398074789778,0.6593458151000684,0.0,12681
SpiceJet,Kolkata,Banglore,1,Kolkata_Banglore,6,2,315,-0.7223639620597552,-0.6915130557822698,-0.8191520442889918,0.573576436351046,0.0,4649
Air Asia,Kolkata,Banglore,1,Kolkata_Banglore,4,0,710,0.9153114791194472,-0.40274668985873713,-0.9320078692827986,0.36243803828370147,0.0,5192
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,4,6,165,0.5913096483635826,-0.8064446042674824,-0.08715574274765794,-0.9961946980917455,0.0,4804
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,1,800,-0.9713420698132614,0.23768589232617307,0.0,1.0,0.0,14388
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,1,960,0.9659258262890683,-0.25881904510252085,-0.2588190451025207,0.9659258262890683,0.0,13817
IndiGo,Delhi,Cochin,1,Delhi_Cochin,5,1,345,-0.5372996083468242,0.8433914458128855,0.0,1.0,0.0,7189
Vistara,Delhi,Cochin,0,Delhi_Cochin,3,4,175,-0.6915130557822693,-0.7223639620597556,-0.9990482215818578,-0.04361938736533613,0.0,6688
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,4,4,170,0.6087614290087204,-0.7933533402912353,-0.08715574274765794,-0.9961946980917455,0.0,4991
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,0,630,0.7933533402912352,-0.6087614290087207,-0.9659258262890682,0.25881904510252113,0.0,10877
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,2,1200,0.08715574274765864,-0.9961946980917455,0.0,1.0,0.0,16736
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,3,455,0.08715574274765864,-0.9961946980917455,-0.9469301294951057,0.3214394653031615,0.0,8266
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,2,475,0.8064446042674828,-0.5913096483635821,-0.9063077870366497,-0.42261826174069994,0.0,14781
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,4,5,715,0.9600498543859287,-0.2798290140309919,-0.9659258262890682,0.25881904510252113,0.0,5406
IndiGo,Banglore,Delhi,0,Banglore_Delhi,4,0,170,0.7933533402912352,-0.6087614290087207,0.17364817766693028,-0.984807753012208,0.0,4823
Air India,Banglore,Delhi,0,Banglore_Delhi,4,6,165,0.9990482215818578,-0.04361938736533589,0.7223639620597556,-0.6915130557822693,0.0,6121
IndiGo,Delhi,Cochin,1,Delhi_Cochin,5,2,320,0.9762960071199334,-0.2164396139381028,-0.04361938736533627,-0.9990482215818578,0.0,5298
Air Asia,Kolkata,Banglore,0,Kolkata_Banglore,5,6,155,0.4226182617406995,-0.9063077870366499,-0.23768589232617313,-0.9713420698132614,0.0,5216
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,5,690,0.5913096483635826,-0.8064446042674824,-0.6915130557822692,0.7223639620597557,0.0,14151
IndiGo,Delhi,Cochin,1,Delhi_Cochin,5,5,290,-0.7372773368101239,-0.6755902076156604,-0.8660254037844386,0.5000000000000001,0.0,6496
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,6,3,155,-0.4422886902190014,0.8968727415326883,0.0,1.0,0.0,4804
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,4,1400,0.7223639620597556,-0.6915130557822693,0.0,1.0,0.0,10405
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,5,6,160,0.9997620270799091,0.02181488503456116,0.7798844830928818,-0.6259234721840591,0.0,3311
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,3,910,-0.6259234721840596,0.7798844830928813,0.0,1.0,0.0,11507
Air India,Delhi,Cochin,3,Delhi_Cochin,3,3,2280,0.9807852804032304,0.19509032201612833,0.0,1.0,0.0,9128
IndiGo,Delhi,Cochin,1,Delhi_Cochin,4,1,845,0.15212338618991708,-0.9883615104677607,0.0,1.0,0.0,6270
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,5,395,-0.5372996083468242,0.8433914458128855,0.0,1.0,0.0,14714
Air Asia,Banglore,Delhi,0,Banglore_Delhi,5,5,170,0.9600498543859287,0.27982901403099203,0.8968727415326884,-0.44228869021900113,0.0,4282
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,6,395,-0.9659258262890683,-0.25881904510252063,-0.10886687485196514,0.9940563382223195,0.0,14151
IndiGo,Banglore,Delhi,0,Banglore_Delhi,6,3,170,0.8660254037844386,0.5000000000000001,0.9762960071199334,-0.2164396139381028,0.0,3943
GoAir,Delhi,Cochin,1,Delhi_Cochin,5,3,310,-0.5913096483635824,-0.8064446042674825,-0.9153114791194472,0.402746689858737,0.0,10188
Air India,Delhi,Cochin,2,Delhi_Cochin,5,5,1580,0.9600498543859287,-0.2798290140309919,0.0,1.0,0.0,10975
Jet Airways,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,1,90,0.7518398074789774,-0.6593458151000688,0.4422886902190013,-0.8968727415326883,0.0,4995
IndiGo,Banglore,Delhi,0,Banglore_Delhi,3,6,170,0.4617486132350339,-0.8870108331782217,-0.25881904510252035,-0.9659258262890684,0.0,5734
Air India,Delhi,Cochin,1,Delhi_Cochin,6,2,555,0.49999999999999994,-0.8660254037844387,-0.9469301294951057,0.3214394653031615,0.0,8372
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,0,720,0.7071067811865476,-0.7071067811865475,-0.7071067811865477,0.7071067811865474,0.0,8143
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,2,665,-0.6755902076156605,0.7372773368101239,0.0,1.0,0.0,8529
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,5,3,155,0.13052619222005157,-0.9914448613738104,-0.5187732581605212,-0.8549118706729467,0.0,5224
Vistara,Banglore,Delhi,0,Banglore_Delhi,5,0,155,-0.9659258262890683,-0.25881904510252063,-0.9153114791194472,0.402746689858737,0.0,4878
SpiceJet,Delhi,Cochin,1,Delhi_Cochin,5,0,270,0.7518398074789774,-0.6593458151000688,-0.3214394653031611,-0.9469301294951058,0.0,5158
Air Asia,Banglore,Delhi,0,Banglore_Delhi,6,3,165,0.21643961393810318,-0.9762960071199333,-0.4809887689193874,-0.8767267557075078,0.0,4483
IndiGo,Banglore,Delhi,0,Banglore_Delhi,6,0,165,0.3826834323650898,0.9238795325112867,0.8968727415326884,0.44228869021900125,0.0,3943
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,0,1520,0.5913096483635826,-0.8064446042674824,0.0,1.0,0.0,13067
IndiGo,Banglore,Delhi,0,Banglore_Delhi,6,3,175,-0.9713420698132614,0.23768589232617307,-0.5372996083468242,0.8433914458128855,0.0,4990
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,1,450,-0.7223639620597561,0.691513055782269,0.0,1.0,0.0,16079
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,5,1165,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.0,12373
IndiGo,Delhi,Cochin,1,Delhi_Cochin,3,3,380,0.6755902076156604,-0.737277336810124,-0.7933533402912349,-0.6087614290087209,0.0,9709
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,2,510,-0.5187732581605212,-0.8549118706729467,-0.36243803828370186,0.9320078692827984,0.0,10844
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,3,915,0.4226182617406995,-0.9063077870366499,0.0,1.0,0.0,7695
IndiGo,Banglore,Delhi,0,Banglore_Delhi,3,6,175,-0.9940563382223196,0.10886687485196471,-0.6427876096865396,0.7660444431189778,0.0,7303
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,2,1240,-0.2376858923261735,0.9713420698132613,0.0,1.0,0.0,17024
IndiGo,Banglore,Delhi,1,Banglore_Delhi,3,4,295,-0.4226182617406993,-0.90630778703665,-0.9883615104677607,0.15212338618991678,0.0,8707
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,5,0,1760,-0.2376858923261735,0.9713420698132613,0.0,1.0,0.0,15129
IndiGo,Banglore,Delhi,0,Banglore_Delhi,4,1,170,0.7933533402912352,-0.6087614290087207,0.17364817766693028,-0.984807753012208,0.0,4823
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,0,605,-0.9961946980917455,0.08715574274765789,0.0,1.0,0.0,13775
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,2,610,-0.9978589232386036,0.06540312923014237,0.0,1.0,0.0,17024
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,4,0,730,-0.9238795325112868,-0.3826834323650895,0.0,1.0,0.0,12681
Jet Airways,Delhi,Cochin,2,Delhi_Cochin,6,2,1300,0.9807852804032305,-0.19509032201612797,0.0,1.0,0.0,10919
Air India,Kolkata,Banglore,2,Kolkata_Banglore,6,3,1625,0.9990482215818578,0.04361938736533623,0.0,1.0,0.0,12723
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,6,665,0.5555702330196022,0.8314696123025452,-0.34202014332566866,-0.9396926207859084,0.0,17057
Air Asia,Kolkata,Banglore,1,Kolkata_Banglore,5,2,955,0.9153114791194472,-0.40274668985873713,-0.13052619222005168,0.9914448613738104,0.0,5192
Air India,Delhi,Cochin,1,Delhi_Cochin,3,3,1215,-0.2588190451025207,0.9659258262890683,0.0,1.0,0.0,6745
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,0,1005,0.5555702330196022,0.8314696123025452,-0.9659258262890682,0.25881904510252113,0.0,10262
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,6,0,150,-0.7518398074789773,-0.6593458151000691,-0.9978589232386035,-0.06540312923014362,0.0,4804
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,0,1415,-0.25881904510252035,-0.9659258262890684,0.0,1.0,0.0,10262
Air India,Kolkata,Banglore,1,Kolkata_Banglore,3,6,1440,-0.6259234721840587,-0.779884483092882,0.0,1.0,0.0,6241
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,0,910,-0.9713420698132614,0.23768589232617307,0.0,1.0,0.0,13584
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,5,1,1040,-0.9469301294951057,0.3214394653031615,0.0,1.0,0.0,12898
Air India,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,0,75,-0.9238795325112866,0.38268343236509,-0.7518398074789778,0.6593458151000684,0.0,2050
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,3,690,0.5913096483635826,-0.8064446042674824,-0.6915130557822692,0.7223639620597557,0.0,13067
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,6,0,155,-0.7933533402912349,-0.6087614290087209,-0.9997620270799091,0.021814885034561356,0.0,4804
IndiGo,Delhi,Cochin,1,Delhi_Cochin,5,5,500,-0.9762960071199334,-0.21643961393810282,0.0,1.0,0.0,7081
SpiceJet,Banglore,Delhi,0,Banglore_Delhi,6,3,160,0.9997620270799091,0.02181488503456116,0.7798844830928818,-0.6259234721840591,0.0,3625
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,3,0,165,0.5913096483635826,-0.8064446042674824,-0.08715574274765794,-0.9961946980917455,0.0,4462
IndiGo,Banglore,Delhi,0,Banglore_Delhi,5,0,175,0.13052619222005157,0.9914448613738104,0.7798844830928817,0.6259234721840591,0.0,3419
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,2,1315,-0.5372996083468242,0.8433914458128855,0.0,1.0,0.0,7438
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,3,1400,-0.9713420698132614,0.23768589232617307,0.0,1.0,0.0,10844
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,4,1010,-0.9238795325112868,-0.3826834323650895,0.0,1.0,0.0,14178
Air India,Delhi,Cochin,2,Delhi_Cochin,3,3,1410,-0.8968727415326885,0.442288690219001,0.0,1.0,0.0,8236
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,2,600,0.7071067811865476,-0.7071067811865475,-0.9659258262890682,0.25881904510252113,0.0,12192
Vistara,Delhi,Cochin,0,Delhi_Cochin,4,6,190,-0.6427876096865393,-0.766044443118978,-0.9990482215818578,-0.04361938736533613,0.0,6741
Jet Airways,Delhi,Cochin,0,Delhi_Cochin,6,5,195,0.258819045102521,-0.9659258262890682,-0.5555702330196023,-0.8314696123025452,0.0,7202
IndiGo,Delhi,Cochin,1,Delhi_Cochin,6,5,275,0.9153114791194472,-0.40274668985873713,-0.04361938736533627,-0.9990482215818578,0.0,5054
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,0,90,1.2246467991473532e-16,-1.0,-0.3826834323650892,-0.923879532511287,0.0,2754
IndiGo,Kolkata,Banglore,0,Kolkata_Banglore,3,5,165,-0.46174861323503363,0.8870108331782218,0.0,1.0,0.0,4148
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,1,730,-0.6755902076156605,0.7372773368101239,0.0,1.0,0.0,14781
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,5,3,465,0.13052619222005157,-0.9914448613738104,-0.9469301294951057,0.3214394653031615,0.0,14323
Jet Airways,Banglore,Delhi,1,Banglore_Delhi,3,2,305,-0.5187732581605212,-0.8549118706729467,-0.953716950748227,0.3007057995042726,0.0,19225
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,6,1325,-0.7223639620597561,0.691513055782269,0.0,1.0,0.0,10577
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,5,6,685,0.8064446042674828,-0.5913096483635821,-0.887010833178222,0.46174861323503325,0.0,8586
IndiGo,Banglore,Delhi,0,Banglore_Delhi,6,1,170,-0.13052619222005168,0.9914448613738104,0.0,1.0,0.0,3943
SpiceJet,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,0,90,-0.3214394653031611,-0.9469301294951058,-0.6593458151000688,-0.7518398074789775,0.0,1965
Air India,Delhi,Cochin,0,Delhi_Cochin,6,0,180,-0.5372996083468236,-0.8433914458128858,-0.9762960071199334,-0.21643961393810282,0.0,6934
Air India,Delhi,Cochin,1,Delhi_Cochin,3,2,1335,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,6692
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,0,1355,-0.5000000000000001,-0.8660254037844386,0.0,1.0,0.0,10262
Air India,Mumbai,Hyderabad,0,Mumbai_Hyderabad,3,6,80,0.9961946980917455,-0.08715574274765824,0.90630778703665,-0.42261826174069933,0.0,2575
Jet Airways,Kolkata,Banglore,1,Kolkata_Banglore,6,2,875,-0.5187732581605212,-0.8549118706729467,0.0,1.0,0.0,7594
IndiGo,Chennai,Kolkata,0,Chennai_Kolkata,6,5,165,-0.8191520442889916,-0.5735764363510464,-0.9940563382223196,0.10886687485196471,0.0,3540
IndiGo,Banglore,Delhi,0,Banglore_Delhi,6,3,170,0.7933533402912352,-0.6087614290087207,0.17364817766693028,-0.984807753012208,0.0,4823
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,4,4,180,0.9537169507482269,-0.30070579950427295,0.4617486132350339,-0.8870108331782217,0.0,5198
Jet Airways,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,0,85,0.6915130557822693,0.7223639620597556,0.9063077870366499,0.42261826174069944,0.0,5678
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,6,6,385,0.5555702330196022,-0.8314696123025453,-0.8870108331782215,-0.46174861323503436,0.0,9646
IndiGo,Mumbai,Hyderabad,0,Mumbai_Hyderabad,6,5,90,0.9940563382223196,-0.10886687485196461,0.8767267557075078,-0.48098876891938747,0.0,4049
SpiceJet,Mumbai,Hyderabad,0,Mumbai_Hyderabad,5,2,90,-0.3214394653031611,-0.9469301294951058,-0.6593458151000688,-0.7518398074789775,0.0,2175
Jet Airways,Banglore,Delhi,0,Banglore_Delhi,4,5,180,0.9537169507482269,-0.30070579950427295,0.4617486132350339,-0.8870108331782217,0.0,4544
Multiple carriers,Delhi,Cochin,1,Delhi_Cochin,3,3,575,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,13542
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,3,2,1575,-0.9914448613738104,-0.13052619222005163,0.0,1.0,0.0,5406
Jet Airways,Delhi,Cochin,1,Delhi_Cochin,6,6,655,-0.9914448613738104,-0.13052619222005163,0.0,1.0,0.0,10262
